rm_id,order_id,time,activity,rm_inventory,fg_inventory,order_queue_size
,562.0,56.72135545771366,fulfillment - finish loading,30,1,8
,563.0,56.72135545771366,fulfillment - begin loading,30,0,7
,571.0,56.827004534214275,order process started,30,0,7
,571.0,56.827004534214275,order placed,30,0,8
,563.0,56.827442013560486,fulfillment - finish loading,30,0,8
,564.0,56.827442013560486,fulfillment - insufficient inventory - wait,30,0,7
,572.0,56.908235598493654,order process started,30,0,7
,572.0,56.908235598493654,order placed,30,0,8
,573.0,56.986699005509706,order process started,30,0,8
,573.0,56.986699005509706,order placed,30,0,9
,,57.0,inventory report,30,0,9
,,57.0,Finished goods production completion,30,0,9
,574.0,57.082714186021725,order process started,20,9,9
,574.0,57.082714186021725,order placed,20,9,10
,575.0,57.1958985112125,order process started,20,9,10
,575.0,57.1958985112125,order placed,20,9,11
,576.0,57.32103745526632,order process started,20,9,11
,576.0,57.32103745526632,order placed,20,9,12
,577.0,57.35876281093783,order process started,20,9,12
,577.0,57.35876281093783,order placed,20,9,13
,578.0,57.45414222429927,order process started,20,9,13
,578.0,57.45414222429927,order placed,20,9,14
,579.0,57.56419594946454,order process started,20,9,14
,579.0,57.56419594946454,order placed,20,9,15
,580.0,57.639919069920715,order process started,20,9,15
,580.0,57.639919069920715,order not placed,20,9,15
,581.0,57.72987270940627,order process started,20,9,15
,581.0,57.72987270940627,order not placed,20,9,15
,564.0,57.827442013560486,fulfillment - begin loading,20,8,15
,582.0,57.839721065127975,order process started,20,8,15
,582.0,57.839721065127975,order not placed,20,8,15
,564.0,57.87334218296227,fulfillment - finish loading,20,8,15
,565.0,57.87334218296227,fulfillment - begin loading,20,7,14
,583.0,57.94491776201145,order process started,20,7,14
,583.0,57.94491776201145,order placed,20,7,15
,565.0,57.97810321638388,fulfillment - finish loading,20,7,15
,566.0,57.97810321638388,fulfillment - begin loading,20,6,14
,,58.0,inventory report,20,6,14
,,58.0,Finished goods production completion,20,6,14
,566.0,58.047252540448376,fulfillment - finish loading,10,15,14
,567.0,58.047252540448376,fulfillment - begin loading,10,14,13
,584.0,58.08851467782485,order process started,10,14,13
,584.0,58.08851467782485,order placed,10,14,14
,567.0,58.10367916925881,fulfillment - finish loading,10,14,14
,568.0,58.10367916925881,fulfillment - begin loading,10,13,13
,568.0,58.16412027743578,fulfillment - finish loading,10,13,13
,569.0,58.16412027743578,fulfillment - begin loading,10,12,12
,585.0,58.17713585049651,order process started,10,12,12
,585.0,58.17713585049651,order placed,10,12,13
,586.0,58.254851099651624,order process started,10,12,13
,586.0,58.254851099651624,order placed,10,12,14
,569.0,58.278888880948735,fulfillment - finish loading,10,12,14
,570.0,58.278888880948735,fulfillment - begin loading,10,11,13
,570.0,58.33811683840568,fulfillment - finish loading,10,11,13
,571.0,58.33811683840568,fulfillment - begin loading,10,10,12
,587.0,58.342077628630406,order process started,10,10,12
,587.0,58.342077628630406,order placed,10,10,13
,571.0,58.41564929289786,fulfillment - finish loading,10,10,13
,572.0,58.41564929289786,fulfillment - begin loading,10,9,12
,588.0,58.435317517600296,order process started,10,9,12
,588.0,58.435317517600296,order placed,10,9,13
,589.0,58.49018284277322,order process started,10,9,13
,589.0,58.49018284277322,order placed,10,9,14
,572.0,58.53307805083164,fulfillment - finish loading,10,9,14
,573.0,58.53307805083164,fulfillment - begin loading,10,8,13
,573.0,58.61728382058779,fulfillment - finish loading,10,8,13
,574.0,58.61728382058779,fulfillment - begin loading,10,7,12
,590.0,58.61969957166711,order process started,10,7,12
,590.0,58.61969957166711,order placed,10,7,13
,574.0,58.71886496374973,fulfillment - finish loading,10,7,13
,575.0,58.71886496374973,fulfillment - begin loading,10,6,12
,591.0,58.78306386501841,order process started,10,6,12
,591.0,58.78306386501841,order placed,10,6,13
,575.0,58.78437234494428,fulfillment - finish loading,10,6,13
,576.0,58.78437234494428,fulfillment - begin loading,10,5,12
,576.0,58.87623068696894,fulfillment - finish loading,10,5,12
,577.0,58.87623068696894,fulfillment - begin loading,10,4,11
,592.0,58.89516149765313,order process started,10,4,11
,592.0,58.89516149765313,order placed,10,4,12
,577.0,58.93861315325729,fulfillment - finish loading,10,4,12
,578.0,58.93861315325729,fulfillment - begin loading,10,3,11
,593.0,58.96670040058182,order process started,10,3,11
,593.0,58.96670040058182,order placed,10,3,12
,578.0,58.987354249942655,fulfillment - finish loading,10,3,12
,579.0,58.987354249942655,fulfillment - begin loading,10,2,11
,,59.0,inventory report,10,2,11
,,59.0,Finished goods production completion,10,2,11
,594.0,59.0271040311528,order process started,0,12,11
,594.0,59.0271040311528,order placed,0,12,12
,579.0,59.092011805833266,fulfillment - finish loading,0,12,12
,583.0,59.092011805833266,fulfillment - begin loading,0,11,11
,595.0,59.143800278478814,order process started,0,11,11
,595.0,59.143800278478814,order placed,0,11,12
,583.0,59.180039981843265,fulfillment - finish loading,0,11,12
,584.0,59.180039981843265,fulfillment - begin loading,0,10,11
,584.0,59.2335486297665,fulfillment - finish loading,0,10,11
,585.0,59.2335486297665,fulfillment - begin loading,0,9,10
,596.0,59.238547291661725,order process started,0,9,10
,596.0,59.238547291661725,order placed,0,9,11
,585.0,59.287509715145305,fulfillment - finish loading,0,9,11
,586.0,59.287509715145305,fulfillment - begin loading,0,8,10
,597.0,59.35513916199765,order process started,0,8,10
,597.0,59.35513916199765,order placed,0,8,11
,586.0,59.40089099958637,fulfillment - finish loading,0,8,11
,587.0,59.40089099958637,fulfillment - begin loading,0,7,10
,598.0,59.461040765054086,order process started,0,7,10
,598.0,59.461040765054086,order placed,0,7,11
,587.0,59.51976850376842,fulfillment - finish loading,0,7,11
,588.0,59.51976850376842,fulfillment - begin loading,0,6,10
,599.0,59.550034872474484,order process started,0,6,10
,599.0,59.550034872474484,order placed,0,6,11
,588.0,59.581955152409265,fulfillment - finish loading,0,6,11
,589.0,59.581955152409265,fulfillment - begin loading,0,5,10
,600.0,59.63119270271153,order process started,0,5,10
,600.0,59.63119270271153,order placed,0,5,11
,589.0,59.66311462377104,fulfillment - finish loading,0,5,11
,590.0,59.66311462377104,fulfillment - begin loading,0,4,10
,590.0,59.7175567153008,fulfillment - finish loading,0,4,10
,591.0,59.7175567153008,fulfillment - begin loading,0,3,9
,601.0,59.762784451574895,order process started,0,3,9
,601.0,59.762784451574895,order placed,0,3,10
,591.0,59.80230079498221,fulfillment - finish loading,0,3,10
,592.0,59.80230079498221,fulfillment - begin loading,0,2,9
,602.0,59.841301805805855,order process started,0,2,9
,602.0,59.841301805805855,order placed,0,2,10
,592.0,59.87377938178078,fulfillment - finish loading,0,2,10
,593.0,59.87377938178078,fulfillment - begin loading,0,1,9
,603.0,59.91666837572339,order process started,0,1,9
,603.0,59.91666837572339,order placed,0,1,10
,593.0,59.92001575161863,fulfillment - finish loading,0,1,10
,594.0,59.92001575161863,fulfillment - begin loading,0,0,9
,594.0,59.99030853654875,fulfillment - finish loading,0,0,9
,595.0,59.99030853654875,fulfillment - insufficient inventory - wait,0,0,8
2.0,,60.0,Raw Materials arrival,0,0,8
,,60.0,inventory report,0,0,8
,,60.0,Finished goods production completion,0,0,8
2.0,,60.0,Raw Materials put in storage,300,0,8
,604.0,60.05403278339366,order process started,290,10,8
,604.0,60.05403278339366,order placed,290,10,9
,605.0,60.113556219904204,order process started,290,10,9
,605.0,60.113556219904204,order placed,290,10,10
,606.0,60.290256632966376,order process started,290,10,10
,606.0,60.290256632966376,order placed,290,10,11
,607.0,60.396668350985216,order process started,290,10,11
,607.0,60.396668350985216,order placed,290,10,12
,608.0,60.48524818667471,order process started,290,10,12
,608.0,60.48524818667471,order placed,290,10,13
,609.0,60.51087628292645,order process started,290,10,13
,609.0,60.51087628292645,order placed,290,10,14
,610.0,60.651751561526524,order process started,290,10,14
,610.0,60.651751561526524,order placed,290,10,15
,611.0,60.715346680702055,order process started,290,10,15
,611.0,60.715346680702055,order not placed,290,10,15
,612.0,60.773028579863016,order process started,290,10,15
,612.0,60.773028579863016,order not placed,290,10,15
,613.0,60.85589343247505,order process started,290,10,15
,613.0,60.85589343247505,order not placed,290,10,15
,595.0,60.99030853654875,fulfillment - begin loading,290,9,15
,,61.0,inventory report,290,9,15
,,61.0,Finished goods production completion,290,9,15
,614.0,61.01696098112195,order process started,280,18,15
,614.0,61.01696098112195,order not placed,280,18,15
,615.0,61.075035186867396,order process started,280,18,15
,615.0,61.075035186867396,order not placed,280,18,15
,595.0,61.09030204153316,fulfillment - finish loading,280,18,15
,596.0,61.09030204153316,fulfillment - begin loading,280,17,14
,616.0,61.13744569676815,order process started,280,17,14
,616.0,61.13744569676815,order placed,280,17,15
,596.0,61.17420558776899,fulfillment - finish loading,280,17,15
,597.0,61.17420558776899,fulfillment - begin loading,280,16,14
,597.0,61.23289133608984,fulfillment - finish loading,280,16,14
,598.0,61.23289133608984,fulfillment - begin loading,280,15,13
,617.0,61.26881107772486,order process started,280,15,13
,617.0,61.26881107772486,order placed,280,15,14
,618.0,61.34837322245378,order process started,280,15,14
,618.0,61.34837322245378,order placed,280,15,15
,598.0,61.35313787687914,fulfillment - finish loading,280,15,15
,599.0,61.35313787687914,fulfillment - begin loading,280,14,14
,619.0,61.426511880364565,order process started,280,14,14
,619.0,61.426511880364565,order placed,280,14,15
,599.0,61.431065365513625,fulfillment - finish loading,280,14,15
,600.0,61.431065365513625,fulfillment - begin loading,280,13,14
,620.0,61.49737871948361,order process started,280,13,14
,620.0,61.49737871948361,order placed,280,13,15
,600.0,61.53194072347999,fulfillment - finish loading,280,13,15
,601.0,61.53194072347999,fulfillment - begin loading,280,12,14
,601.0,61.60717623654663,fulfillment - finish loading,280,12,14
,602.0,61.60717623654663,fulfillment - begin loading,280,11,13
,621.0,61.6120604252866,order process started,280,11,13
,621.0,61.6120604252866,order placed,280,11,14
,602.0,61.689527191936556,fulfillment - finish loading,280,11,14
,603.0,61.689527191936556,fulfillment - begin loading,280,10,13
,622.0,61.71489803355065,order process started,280,10,13
,622.0,61.71489803355065,order placed,280,10,14
,623.0,61.77613379575895,order process started,280,10,14
,623.0,61.77613379575895,order placed,280,10,15
,603.0,61.77906669777988,fulfillment - finish loading,280,10,15
,604.0,61.77906669777988,fulfillment - begin loading,280,9,14
,604.0,61.85068102047756,fulfillment - finish loading,280,9,14
,605.0,61.85068102047756,fulfillment - begin loading,280,8,13
,624.0,61.91135877743718,order process started,280,8,13
,624.0,61.91135877743718,order placed,280,8,14
,605.0,61.92303730831397,fulfillment - finish loading,280,8,14
,606.0,61.92303730831397,fulfillment - begin loading,280,7,13
,,62.0,inventory report,280,7,13
,,62.0,Finished goods production completion,280,7,13
,625.0,62.01204512667256,order process started,270,17,13
,625.0,62.01204512667256,order placed,270,17,14
,606.0,62.01781561381526,fulfillment - finish loading,270,17,14
,607.0,62.01781561381526,fulfillment - begin loading,270,16,13
,607.0,62.13290173993091,fulfillment - finish loading,270,16,13
,608.0,62.13290173993091,fulfillment - begin loading,270,15,12
,626.0,62.14725191648329,order process started,270,15,12
,626.0,62.14725191648329,order placed,270,15,13
,608.0,62.175288782696384,fulfillment - finish loading,270,15,13
,609.0,62.175288782696384,fulfillment - begin loading,270,14,12
,609.0,62.233664925372324,fulfillment - finish loading,270,14,12
,610.0,62.233664925372324,fulfillment - begin loading,270,13,11
,610.0,62.305008057524105,fulfillment - finish loading,270,13,11
,616.0,62.305008057524105,fulfillment - begin loading,270,12,10
,627.0,62.32436999763663,order process started,270,12,10
,627.0,62.32436999763663,order placed,270,12,11
,616.0,62.406451685679066,fulfillment - finish loading,270,12,11
,617.0,62.406451685679066,fulfillment - begin loading,270,11,10
,628.0,62.42528975767293,order process started,270,11,10
,628.0,62.42528975767293,order placed,270,11,11
,629.0,62.46824063174951,order process started,270,11,11
,629.0,62.46824063174951,order placed,270,11,12
,617.0,62.50048200304809,fulfillment - finish loading,270,11,12
,618.0,62.50048200304809,fulfillment - begin loading,270,10,11
,618.0,62.58510812448128,fulfillment - finish loading,270,10,11
,619.0,62.58510812448128,fulfillment - begin loading,270,9,10
,630.0,62.6052074452221,order process started,270,9,10
,630.0,62.6052074452221,order placed,270,9,11
,619.0,62.65319378919075,fulfillment - finish loading,270,9,11
,620.0,62.65319378919075,fulfillment - begin loading,270,8,10
,631.0,62.70580457781165,order process started,270,8,10
,631.0,62.70580457781165,order placed,270,8,11
,620.0,62.771247622946476,fulfillment - finish loading,270,8,11
,621.0,62.771247622946476,fulfillment - begin loading,270,7,10
,632.0,62.80271479843185,order process started,270,7,10
,632.0,62.80271479843185,order placed,270,7,11
,621.0,62.84854274268919,fulfillment - finish loading,270,7,11
,622.0,62.84854274268919,fulfillment - begin loading,270,6,10
,633.0,62.900691265604856,order process started,270,6,10
,633.0,62.900691265604856,order placed,270,6,11
,622.0,62.950999107385734,fulfillment - finish loading,270,6,11
,623.0,62.950999107385734,fulfillment - begin loading,270,5,10
,,63.0,inventory report,270,5,10
,,63.0,Finished goods production completion,270,5,10
,634.0,63.052150492819194,order process started,260,13,10
,634.0,63.052150492819194,order placed,260,13,11
,623.0,63.05381814401319,fulfillment - finish loading,260,13,11
,624.0,63.05381814401319,fulfillment - begin loading,260,12,10
,635.0,63.134096537656525,order process started,260,12,10
,635.0,63.134096537656525,order placed,260,12,11
,624.0,63.13955259989368,fulfillment - finish loading,260,12,11
,625.0,63.13955259989368,fulfillment - begin loading,260,11,10
,625.0,63.20464601740088,fulfillment - finish loading,260,11,10
,626.0,63.20464601740088,fulfillment - begin loading,260,10,9
,626.0,63.26893116879325,fulfillment - finish loading,260,10,9
,627.0,63.26893116879325,fulfillment - begin loading,260,9,8
,636.0,63.29205634832689,order process started,260,9,8
,636.0,63.29205634832689,order placed,260,9,9
,627.0,63.353561943491464,fulfillment - finish loading,260,9,9
,628.0,63.353561943491464,fulfillment - begin loading,260,8,8
,637.0,63.42623179588841,order process started,260,8,8
,637.0,63.42623179588841,order placed,260,8,9
,628.0,63.449127407463976,fulfillment - finish loading,260,8,9
,629.0,63.449127407463976,fulfillment - begin loading,260,7,8
,638.0,63.515922484833546,order process started,260,7,8
,638.0,63.515922484833546,order placed,260,7,9
,629.0,63.516900837213534,fulfillment - finish loading,260,7,9
,630.0,63.516900837213534,fulfillment - begin loading,260,6,8
,630.0,63.59667358921976,fulfillment - finish loading,260,6,8
,631.0,63.59667358921976,fulfillment - begin loading,260,5,7
,639.0,63.62851709926603,order process started,260,5,7
,639.0,63.62851709926603,order placed,260,5,8
,631.0,63.666663248659475,fulfillment - finish loading,260,5,8
,632.0,63.666663248659475,fulfillment - begin loading,260,4,7
,640.0,63.75118294765543,order process started,260,4,7
,640.0,63.75118294765543,order placed,260,4,8
,632.0,63.774397139076676,fulfillment - finish loading,260,4,8
,633.0,63.774397139076676,fulfillment - begin loading,260,3,7
,641.0,63.81191759333233,order process started,260,3,7
,641.0,63.81191759333233,order placed,260,3,8
,633.0,63.82316520905466,fulfillment - finish loading,260,3,8
,634.0,63.82316520905466,fulfillment - begin loading,260,2,7
,642.0,63.859151642813465,order process started,260,2,7
,642.0,63.859151642813465,order placed,260,2,8
,634.0,63.91165105136025,fulfillment - finish loading,260,2,8
,635.0,63.91165105136025,fulfillment - begin loading,260,1,7
,635.0,63.98626365417068,fulfillment - finish loading,260,1,7
,636.0,63.98626365417068,fulfillment - begin loading,260,0,6
,643.0,63.99820370719227,order process started,260,0,6
,643.0,63.99820370719227,order placed,260,0,7
,,64.0,inventory report,260,0,7
,,64.0,Finished goods production completion,260,0,7
,644.0,64.06819944699434,order process started,250,9,7
,644.0,64.06819944699434,order placed,250,9,8
,636.0,64.09186186357327,fulfillment - finish loading,250,9,8
,637.0,64.09186186357327,fulfillment - begin loading,250,8,7
,645.0,64.1017847995983,order process started,250,8,7
,645.0,64.1017847995983,order placed,250,8,8
,646.0,64.18613905726458,order process started,250,8,8
,646.0,64.18613905726458,order placed,250,8,9
,637.0,64.192133211834,fulfillment - finish loading,250,8,9
,638.0,64.192133211834,fulfillment - begin loading,250,7,8
,647.0,64.24619306416174,order process started,250,7,8
,647.0,64.24619306416174,order placed,250,7,9
,638.0,64.26884498260529,fulfillment - finish loading,250,7,9
,639.0,64.26884498260529,fulfillment - begin loading,250,6,8
,639.0,64.334411537528,fulfillment - finish loading,250,6,8
,640.0,64.334411537528,fulfillment - begin loading,250,5,7
,648.0,64.37929041416446,order process started,250,5,7
,648.0,64.37929041416446,order placed,250,5,8
,640.0,64.38286433634264,fulfillment - finish loading,250,5,8
,641.0,64.38286433634264,fulfillment - begin loading,250,4,7
,649.0,64.41241092101373,order process started,250,4,7
,649.0,64.41241092101373,order placed,250,4,8
,641.0,64.44333702938904,fulfillment - finish loading,250,4,8
,642.0,64.44333702938904,fulfillment - begin loading,250,3,7
,642.0,64.48944263582035,fulfillment - finish loading,250,3,7
,643.0,64.48944263582035,fulfillment - begin loading,250,2,6
,650.0,64.53506551490781,order process started,250,2,6
,650.0,64.53506551490781,order placed,250,2,7
,643.0,64.59846434847155,fulfillment - finish loading,250,2,7
,644.0,64.59846434847155,fulfillment - begin loading,250,1,6
,651.0,64.67361411341646,order process started,250,1,6
,651.0,64.67361411341646,order placed,250,1,7
,652.0,64.71237958824965,order process started,250,1,7
,652.0,64.71237958824965,order placed,250,1,8
,644.0,64.7215549195072,fulfillment - finish loading,250,1,8
,645.0,64.7215549195072,fulfillment - begin loading,250,0,7
,653.0,64.79572990715347,order process started,250,0,7
,653.0,64.79572990715347,order placed,250,0,8
,645.0,64.81427302151842,fulfillment - finish loading,250,0,8
,646.0,64.81427302151842,fulfillment - insufficient inventory - wait,250,0,7
,654.0,64.95478585066931,order process started,250,0,7
,654.0,64.95478585066931,order placed,250,0,8
,,65.0,inventory report,250,0,8
,,65.0,Finished goods production completion,250,0,8
,655.0,65.01738548950405,order process started,240,8,8
,655.0,65.01738548950405,order placed,240,8,9
,656.0,65.19425236516705,order process started,240,8,9
,656.0,65.19425236516705,order placed,240,8,10
,657.0,65.34646770722972,order process started,240,8,10
,657.0,65.34646770722972,order placed,240,8,11
,658.0,65.38434552317932,order process started,240,8,11
,658.0,65.38434552317932,order placed,240,8,12
,659.0,65.48318994298943,order process started,240,8,12
,659.0,65.48318994298943,order placed,240,8,13
,660.0,65.64049144135893,order process started,240,8,13
,660.0,65.64049144135893,order placed,240,8,14
,661.0,65.73944110093613,order process started,240,8,14
,661.0,65.73944110093613,order placed,240,8,15
,662.0,65.81161276014134,order process started,240,8,15
,662.0,65.81161276014134,order not placed,240,8,15
,663.0,65.81161276014134,order process started,240,8,15
,663.0,65.81161276014134,order not placed,240,8,15
,646.0,65.81427302151842,fulfillment - begin loading,240,7,15
,646.0,65.91677024041843,fulfillment - finish loading,240,7,15
,647.0,65.91677024041843,fulfillment - begin loading,240,6,14
,664.0,65.92039144945082,order process started,240,6,14
,664.0,65.92039144945082,order placed,240,6,15
,,66.0,inventory report,240,6,15
,,66.0,Finished goods production completion,240,6,15
,647.0,66.02752917344806,fulfillment - finish loading,230,15,15
,648.0,66.02752917344806,fulfillment - begin loading,230,14,14
,665.0,66.0740229206111,order process started,230,14,14
,665.0,66.0740229206111,order placed,230,14,15
,648.0,66.08486149845918,fulfillment - finish loading,230,14,15
,649.0,66.08486149845918,fulfillment - begin loading,230,13,14
,666.0,66.15009350442419,order process started,230,13,14
,666.0,66.15009350442419,order placed,230,13,15
,649.0,66.15801361761525,fulfillment - finish loading,230,13,15
,650.0,66.15801361761525,fulfillment - begin loading,230,12,14
,667.0,66.27073211469796,order process started,230,12,14
,667.0,66.27073211469796,order placed,230,12,15
,650.0,66.28125529033596,fulfillment - finish loading,230,12,15
,651.0,66.28125529033596,fulfillment - begin loading,230,11,14
,651.0,66.35817087769892,fulfillment - finish loading,230,11,14
,652.0,66.35817087769892,fulfillment - begin loading,230,10,13
,668.0,66.38723418094736,order process started,230,10,13
,668.0,66.38723418094736,order placed,230,10,14
,652.0,66.46670793068671,fulfillment - finish loading,230,10,14
,653.0,66.46670793068671,fulfillment - begin loading,230,9,13
,669.0,66.51176743885362,order process started,230,9,13
,669.0,66.51176743885362,order placed,230,9,14
,653.0,66.52776854600256,fulfillment - finish loading,230,9,14
,654.0,66.52776854600256,fulfillment - begin loading,230,8,13
,670.0,66.55836089176451,order process started,230,8,13
,670.0,66.55836089176451,order placed,230,8,14
,654.0,66.64797569340959,fulfillment - finish loading,230,8,14
,655.0,66.64797569340959,fulfillment - begin loading,230,7,13
,671.0,66.74294100064164,order process started,230,7,13
,671.0,66.74294100064164,order placed,230,7,14
,655.0,66.77156670840787,fulfillment - finish loading,230,7,14
,656.0,66.77156670840787,fulfillment - begin loading,230,6,13
,672.0,66.82202664579687,order process started,230,6,13
,672.0,66.82202664579687,order placed,230,6,14
,656.0,66.84768054228604,fulfillment - finish loading,230,6,14
,657.0,66.84768054228604,fulfillment - begin loading,230,5,13
,657.0,66.8898213290665,fulfillment - finish loading,230,5,13
,658.0,66.8898213290665,fulfillment - begin loading,230,4,12
,673.0,66.91538978889571,order process started,230,4,12
,673.0,66.91538978889571,order placed,230,4,13
,674.0,66.95304744324274,order process started,230,4,13
,674.0,66.95304744324274,order placed,230,4,14
,658.0,66.9723688294017,fulfillment - finish loading,230,4,14
,659.0,66.9723688294017,fulfillment - begin loading,230,3,13
,,67.0,inventory report,230,3,13
,,67.0,Finished goods production completion,230,3,13
,659.0,67.0336481927943,fulfillment - finish loading,220,11,13
,660.0,67.0336481927943,fulfillment - begin loading,220,10,12
,675.0,67.05352443131991,order process started,220,10,12
,675.0,67.05352443131991,order placed,220,10,13
,660.0,67.13235740083431,fulfillment - finish loading,220,10,13
,661.0,67.13235740083431,fulfillment - begin loading,220,9,12
,676.0,67.17100134737203,order process started,220,9,12
,676.0,67.17100134737203,order placed,220,9,13
,661.0,67.25321414475772,fulfillment - finish loading,220,9,13
,664.0,67.25321414475772,fulfillment - begin loading,220,8,12
,664.0,67.31285903275881,fulfillment - finish loading,220,8,12
,665.0,67.31285903275881,fulfillment - begin loading,220,7,11
,677.0,67.35646859239182,order process started,220,7,11
,677.0,67.35646859239182,order placed,220,7,12
,665.0,67.39550225359298,fulfillment - finish loading,220,7,12
,666.0,67.39550225359298,fulfillment - begin loading,220,6,11
,678.0,67.44110337020388,order process started,220,6,11
,678.0,67.44110337020388,order placed,220,6,12
,679.0,67.47071775861917,order process started,220,6,12
,679.0,67.47071775861917,order placed,220,6,13
,666.0,67.4976267889418,fulfillment - finish loading,220,6,13
,667.0,67.4976267889418,fulfillment - begin loading,220,5,12
,667.0,67.55991354507314,fulfillment - finish loading,220,5,12
,668.0,67.55991354507314,fulfillment - begin loading,220,4,11
,680.0,67.57687114034505,order process started,220,4,11
,680.0,67.57687114034505,order placed,220,4,12
,668.0,67.60228014818325,fulfillment - finish loading,220,4,12
,669.0,67.60228014818325,fulfillment - begin loading,220,3,11
,669.0,67.66887769093792,fulfillment - finish loading,220,3,11
,670.0,67.66887769093792,fulfillment - begin loading,220,2,10
,681.0,67.66932954067994,order process started,220,2,10
,681.0,67.66932954067994,order placed,220,2,11
,670.0,67.73881263332643,fulfillment - finish loading,220,2,11
,671.0,67.73881263332643,fulfillment - begin loading,220,1,10
,682.0,67.77591533460759,order process started,220,1,10
,682.0,67.77591533460759,order placed,220,1,11
,671.0,67.83859044395314,fulfillment - finish loading,220,1,11
,672.0,67.83859044395314,fulfillment - begin loading,220,0,10
,683.0,67.85938969203393,order process started,220,0,10
,683.0,67.85938969203393,order placed,220,0,11
,672.0,67.89574115634801,fulfillment - finish loading,220,0,11
,673.0,67.89574115634801,fulfillment - insufficient inventory - wait,220,0,10
,684.0,67.94271316580216,order process started,220,0,10
,684.0,67.94271316580216,order placed,220,0,11
,,68.0,inventory report,220,0,11
,,68.0,Finished goods production completion,220,0,11
,685.0,68.0083425130401,order process started,210,10,11
,685.0,68.0083425130401,order placed,210,10,12
,686.0,68.09815749446125,order process started,210,10,12
,686.0,68.09815749446125,order placed,210,10,13
,687.0,68.24896822063826,order process started,210,10,13
,687.0,68.24896822063826,order placed,210,10,14
,688.0,68.33090028348242,order process started,210,10,14
,688.0,68.33090028348242,order placed,210,10,15
,689.0,68.46678294486192,order process started,210,10,15
,689.0,68.46678294486192,order not placed,210,10,15
,690.0,68.55284529096632,order process started,210,10,15
,690.0,68.55284529096632,order not placed,210,10,15
,691.0,68.65949362260139,order process started,210,10,15
,691.0,68.65949362260139,order not placed,210,10,15
,692.0,68.7184867694203,order process started,210,10,15
,692.0,68.7184867694203,order not placed,210,10,15
,693.0,68.84990697666291,order process started,210,10,15
,693.0,68.84990697666291,order not placed,210,10,15
,673.0,68.89574115634801,fulfillment - begin loading,210,9,15
,694.0,68.93805732407269,order process started,210,9,15
,694.0,68.93805732407269,order not placed,210,9,15
,673.0,68.97555406130714,fulfillment - finish loading,210,9,15
,674.0,68.97555406130714,fulfillment - begin loading,210,8,14
,,69.0,inventory report,210,8,14
,,69.0,Finished goods production completion,210,8,14
,695.0,69.05159055447143,order process started,200,18,14
,695.0,69.05159055447143,order placed,200,18,15
,674.0,69.07796857743116,fulfillment - finish loading,200,18,15
,675.0,69.07796857743116,fulfillment - begin loading,200,17,14
,696.0,69.11469786273368,order process started,200,17,14
,696.0,69.11469786273368,order placed,200,17,15
,697.0,69.16132730092764,order process started,200,17,15
,697.0,69.16132730092764,order not placed,200,17,15
,675.0,69.19377789384521,fulfillment - finish loading,200,17,15
,676.0,69.19377789384521,fulfillment - begin loading,200,16,14
,698.0,69.26949854822159,order process started,200,16,14
,698.0,69.26949854822159,order placed,200,16,15
,676.0,69.28601561092867,fulfillment - finish loading,200,16,15
,677.0,69.28601561092867,fulfillment - begin loading,200,15,14
,677.0,69.36035177331911,fulfillment - finish loading,200,15,14
,678.0,69.36035177331911,fulfillment - begin loading,200,14,13
,699.0,69.40927538805977,order process started,200,14,13
,699.0,69.40927538805977,order placed,200,14,14
,700.0,69.4759015825675,order process started,200,14,14
,700.0,69.4759015825675,order placed,200,14,15
,678.0,69.4799326902415,fulfillment - finish loading,200,14,15
,679.0,69.4799326902415,fulfillment - begin loading,200,13,14
,679.0,69.539932093781,fulfillment - finish loading,200,13,14
,680.0,69.539932093781,fulfillment - begin loading,200,12,13
,701.0,69.57656206060844,order process started,200,12,13
,701.0,69.57656206060844,order placed,200,12,14
,680.0,69.60767700719107,fulfillment - finish loading,200,12,14
,681.0,69.60767700719107,fulfillment - begin loading,200,11,13
,681.0,69.71030973585336,fulfillment - finish loading,200,11,13
,682.0,69.71030973585336,fulfillment - begin loading,200,10,12
,702.0,69.72187678113062,order process started,200,10,12
,702.0,69.72187678113062,order placed,200,10,13
,682.0,69.75979657878912,fulfillment - finish loading,200,10,13
,683.0,69.75979657878912,fulfillment - begin loading,200,9,12
,703.0,69.79557499697701,order process started,200,9,12
,703.0,69.79557499697701,order placed,200,9,13
,683.0,69.86587498858646,fulfillment - finish loading,200,9,13
,684.0,69.86587498858646,fulfillment - begin loading,200,8,12
,704.0,69.89462960844064,order process started,200,8,12
,704.0,69.89462960844064,order placed,200,8,13
,684.0,69.95051686768552,fulfillment - finish loading,200,8,13
,685.0,69.95051686768552,fulfillment - begin loading,200,7,12
,,70.0,inventory report,200,7,12
,,70.0,Finished goods production completion,200,7,12
,705.0,70.02320791019906,order process started,190,15,12
,705.0,70.02320791019906,order placed,190,15,13
,685.0,70.06873880554888,fulfillment - finish loading,190,15,13
,686.0,70.06873880554888,fulfillment - begin loading,190,14,12
,706.0,70.14484037719608,order process started,190,14,12
,706.0,70.14484037719608,order placed,190,14,13
,686.0,70.19024019863696,fulfillment - finish loading,190,14,13
,687.0,70.19024019863696,fulfillment - begin loading,190,13,12
,687.0,70.23502314433217,fulfillment - finish loading,190,13,12
,688.0,70.23502314433217,fulfillment - begin loading,190,12,11
